;feature_1;feature_2;feature_3;Label;gravity_1;gravity_2;gravity_3;bodymotion_1;bodymotion_2;bodymotion_3
3426;41;39;50;2;40.0;39.0;50.0;-1.0;0.0;0.0
3427;40;40;51;2;40.0;39.0;50.0;0.0;-1.0;-1.0
3428;40;39;50;2;40.0;39.0;50.0;0.0;0.0;0.0
3429;41;39;50;2;40.0;39.0;50.0;-1.0;0.0;0.0
3430;39;39;50;2;40.0;39.0;50.0;1.0;0.0;0.0
3431;40;40;51;2;40.0;39.0;50.0;0.0;-1.0;-1.0
3432;41;39;49;2;40.0;39.0;50.0;-1.0;0.0;1.0
3433;41;38;50;2;40.0;39.0;50.0;-1.0;1.0;0.0
3434;40;41;51;2;40.0;39.0;50.0;0.0;-2.0;-1.0
3435;39;38;50;2;40.0;39.0;50.0;1.0;1.0;0.0
3436;41;40;50;2;40.0;39.0;50.0;-1.0;-1.0;0.0
3437;40;39;49;2;40.0;39.0;50.0;0.0;0.0;1.0
3438;39;39;51;2;40.0;39.0;50.0;1.0;0.0;-1.0
3439;40;39;50;2;40.0;39.0;50.0;0.0;0.0;0.0
3440;41;39;51;2;40.0;39.0;50.0;-1.0;0.0;-1.0
3441;40;39;51;2;40.0;39.0;50.0;0.0;0.0;-1.0
3442;40;39;51;2;40.0;39.0;50.0;0.0;0.0;-1.0
3443;39;39;51;2;40.0;39.0;50.0;1.0;0.0;-1.0
3444;40;38;51;2;40.0;39.0;50.0;0.0;1.0;-1.0
3445;40;38;50;2;40.0;39.0;50.0;0.0;1.0;0.0
3446;39;38;51;2;40.0;39.0;50.0;1.0;1.0;-1.0
3447;39;37;50;2;40.0;39.0;50.0;1.0;2.0;0.0
3448;40;39;50;2;40.0;39.0;50.0;0.0;0.0;0.0
3449;40;38;52;2;40.0;39.0;50.0;0.0;1.0;-2.0
3450;39;38;51;2;40.0;39.0;50.0;1.0;1.0;-1.0
3451;41;38;51;2;40.0;39.0;50.0;-1.0;1.0;-1.0
3452;40;39;50;2;40.0;39.0;50.0;0.0;0.0;0.0
3453;40;39;50;2;40.0;39.0;50.0;0.0;0.0;0.0
3454;39;38;51;2;40.0;39.0;50.0;1.0;1.0;-1.0
3455;40;39;50;2;40.0;39.0;50.0;0.0;0.0;0.0
3456;41;39;50;2;40.0;39.0;50.0;-1.0;0.0;0.0
3457;40;39;50;2;40.0;39.0;50.0;0.0;0.0;0.0
3458;40;39;49;2;40.0;39.0;50.0;0.0;0.0;1.0
3459;40;37;50;2;40.0;39.0;50.0;0.0;2.0;0.0
3460;39;39;51;2;40.0;39.0;50.0;1.0;0.0;-1.0
3461;41;37;51;2;40.0;39.0;50.0;-1.0;2.0;-1.0
3462;41;40;52;2;40.0;39.0;50.0;-1.0;-1.0;-2.0
3463;40;38;51;2;40.0;39.0;50.0;0.0;1.0;-1.0
3464;40;39;50;2;40.0;39.0;50.0;0.0;0.0;0.0
3465;40;39;50;2;40.0;39.0;50.0;0.0;0.0;0.0
3466;40;38;51;2;40.0;39.0;50.0;0.0;1.0;-1.0
3467;40;39;50;2;40.0;39.0;50.0;0.0;0.0;0.0
3468;40;38;50;2;40.0;39.0;50.0;0.0;1.0;0.0
3469;39;40;51;2;40.0;39.0;50.0;1.0;-1.0;-1.0
3470;39;38;50;2;40.0;39.0;50.0;1.0;1.0;0.0
3471;40;38;49;2;40.0;39.0;50.0;0.0;1.0;1.0
3472;41;38;49;2;40.0;39.0;50.0;-1.0;1.0;1.0
3473;41;39;51;2;40.0;39.0;50.0;-1.0;0.0;-1.0
3474;40;37;51;2;40.0;39.0;50.0;0.0;2.0;-1.0
3475;39;39;50;2;40.0;39.0;50.0;1.0;0.0;0.0
3476;39;38;51;2;40.0;39.0;50.0;1.0;1.0;-1.0
3477;40;38;51;2;40.0;39.0;50.0;0.0;1.0;-1.0
3478;39;39;50;2;40.0;39.0;50.0;1.0;0.0;0.0
3479;40;38;50;2;40.0;39.0;50.0;0.0;1.0;0.0
3480;41;38;51;2;40.0;39.0;50.0;-1.0;1.0;-1.0
3481;40;38;51;2;40.0;39.0;50.0;0.0;1.0;-1.0
3482;40;36;49;2;40.0;39.0;50.0;0.0;3.0;1.0
3483;39;40;50;2;40.0;39.0;50.0;1.0;-1.0;0.0
3484;40;39;50;2;40.0;39.0;50.0;0.0;0.0;0.0
3485;41;39;51;2;40.0;39.0;50.0;-1.0;0.0;-1.0
3486;40;39;50;2;40.0;39.0;50.0;0.0;0.0;0.0
3487;41;39;50;2;40.0;39.0;50.0;-1.0;0.0;0.0
3488;39;38;51;2;40.0;39.0;50.0;1.0;1.0;-1.0
3489;41;39;50;2;40.0;39.0;50.0;-1.0;0.0;0.0
3490;41;38;50;2;40.0;39.0;50.0;-1.0;1.0;0.0
3491;40;39;51;2;40.0;39.0;50.0;0.0;0.0;-1.0
3492;41;39;50;2;40.0;39.0;50.0;-1.0;0.0;0.0
3493;41;38;49;2;40.0;39.0;50.0;-1.0;1.0;1.0
3494;40;38;51;2;40.0;39.0;50.0;0.0;1.0;-1.0
3495;41;39;50;2;40.0;39.0;50.0;-1.0;0.0;0.0
3496;41;39;49;2;40.0;39.0;50.0;-1.0;0.0;1.0
3497;39;39;50;2;40.0;39.0;50.0;1.0;0.0;0.0
3498;41;39;51;2;40.0;39.0;50.0;-1.0;0.0;-1.0
3499;42;39;50;2;40.0;39.0;50.0;-2.0;0.0;0.0
3500;41;39;50;2;40.0;39.0;50.0;-1.0;0.0;0.0
3501;40;38;50;2;40.0;39.0;50.0;0.0;1.0;0.0
3502;40;39;50;2;40.0;39.0;50.0;0.0;0.0;0.0
3503;41;38;50;2;40.0;39.0;50.0;-1.0;1.0;0.0
3504;41;38;49;2;40.0;39.0;50.0;-1.0;1.0;1.0
3505;41;39;50;2;40.0;39.0;50.0;-1.0;0.0;0.0
3506;41;40;50;2;40.0;39.0;50.0;-1.0;-1.0;0.0
3507;41;39;50;2;41.0;39.0;50.0;0.0;0.0;0.0
3508;40;38;50;2;40.0;39.0;50.0;0.0;1.0;0.0
3509;41;38;50;2;40.0;39.0;50.0;-1.0;1.0;0.0
3510;40;39;49;2;40.0;39.0;50.0;0.0;0.0;1.0
3511;40;38;50;2;40.0;39.0;50.0;0.0;1.0;0.0
3512;41;38;50;2;41.0;39.0;50.0;0.0;1.0;0.0
3513;40;40;50;2;41.0;39.0;50.0;1.0;-1.0;0.0
3514;41;39;49;2;41.0;39.0;50.0;0.0;0.0;1.0
3515;41;39;50;2;41.0;39.0;50.0;0.0;0.0;0.0
3516;40;39;50;2;41.0;39.0;50.0;1.0;0.0;0.0
3517;40;39;50;2;41.0;39.0;50.0;1.0;0.0;0.0
3518;41;39;49;2;41.0;39.0;50.0;0.0;0.0;1.0
3519;40;38;50;2;41.0;39.0;50.0;1.0;1.0;0.0
3520;41;40;50;2;41.0;39.0;50.0;0.0;-1.0;0.0
3521;40;39;51;2;41.0;39.0;50.0;1.0;0.0;-1.0
3522;41;37;51;2;41.0;39.0;50.0;0.0;2.0;-1.0
3523;40;38;50;2;41.0;39.0;50.0;1.0;1.0;0.0
3524;41;39;49;2;41.0;39.0;50.0;0.0;0.0;1.0
3525;40;38;50;2;41.0;39.0;50.0;1.0;1.0;0.0
3526;39;39;51;2;41.0;39.0;50.0;2.0;0.0;-1.0
3527;42;39;51;2;41.0;39.0;50.0;-1.0;0.0;-1.0
3528;41;39;50;2;41.0;39.0;50.0;0.0;0.0;0.0
3529;40;40;50;2;41.0;39.0;50.0;1.0;-1.0;0.0
3530;41;39;50;2;41.0;39.0;50.0;0.0;0.0;0.0
3531;42;39;50;2;41.0;39.0;50.0;-1.0;0.0;0.0
3532;40;39;51;2;41.0;39.0;50.0;1.0;0.0;-1.0
3533;41;38;50;2;41.0;39.0;50.0;0.0;1.0;0.0
3534;40;37;49;2;41.0;39.0;50.0;1.0;2.0;1.0
3535;40;39;50;2;41.0;39.0;50.0;1.0;0.0;0.0
3536;41;38;50;2;41.0;39.0;50.0;0.0;1.0;0.0
3537;40;39;50;2;41.0;39.0;50.0;1.0;0.0;0.0
3538;40;39;50;2;41.0;39.0;50.0;1.0;0.0;0.0
3539;41;39;50;2;41.0;39.0;50.0;0.0;0.0;0.0
3540;40;39;50;2;41.0;39.0;50.0;1.0;0.0;0.0
3541;41;39;50;2;41.0;39.0;50.0;0.0;0.0;0.0
3542;41;38;49;2;41.0;39.0;50.0;0.0;1.0;1.0
3543;40;39;50;2;41.0;39.0;50.0;1.0;0.0;0.0
3544;40;39;49;2;41.0;39.0;50.0;1.0;0.0;1.0
3545;41;38;50;2;41.0;39.0;50.0;0.0;1.0;0.0
3546;40;39;49;2;41.0;39.0;50.0;1.0;0.0;1.0
3547;41;39;50;2;41.0;39.0;50.0;0.0;0.0;0.0
3548;40;39;50;2;41.0;39.0;50.0;1.0;0.0;0.0
3549;40;39;50;2;41.0;39.0;50.0;1.0;0.0;0.0
3550;41;39;51;2;41.0;39.0;50.0;0.0;0.0;-1.0
3551;41;40;50;2;41.0;39.0;50.0;0.0;-1.0;0.0
3552;40;39;50;2;41.0;39.0;50.0;1.0;0.0;0.0
3553;41;39;50;2;41.0;39.0;50.0;0.0;0.0;0.0
3554;40;40;50;2;41.0;39.0;50.0;1.0;-1.0;0.0
3555;41;38;50;2;41.0;39.0;50.0;0.0;1.0;0.0
3556;41;40;49;2;41.0;39.0;50.0;0.0;-1.0;1.0
3557;40;40;50;2;41.0;39.0;50.0;1.0;-1.0;0.0
3558;41;39;50;2;41.0;39.0;50.0;0.0;0.0;0.0
3559;40;39;49;2;41.0;39.0;50.0;1.0;0.0;1.0
3560;41;38;49;2;40.0;39.0;50.0;-1.0;1.0;1.0
3561;41;40;50;2;40.0;39.0;50.0;-1.0;-1.0;0.0
3562;42;38;51;2;40.0;39.0;50.0;-2.0;1.0;-1.0
3563;41;39;50;2;40.0;39.0;50.0;-1.0;0.0;0.0
3564;41;39;50;2;40.0;39.0;50.0;-1.0;0.0;0.0
3565;42;38;49;2;40.0;39.0;50.0;-2.0;1.0;1.0
3566;40;39;49;2;40.0;39.0;50.0;0.0;0.0;1.0
3567;41;40;50;2;40.0;38.0;50.0;-1.0;-2.0;0.0
3568;41;40;50;2;40.0;38.0;50.0;-1.0;-2.0;0.0
3569;41;39;50;2;40.0;38.0;50.0;-1.0;-1.0;0.0
3570;40;39;50;2;40.0;38.0;50.0;0.0;-1.0;0.0
3571;41;38;51;2;40.0;38.0;50.0;-1.0;0.0;-1.0
3572;42;39;51;2;40.0;38.0;50.0;-2.0;-1.0;-1.0
3573;40;40;52;2;40.0;38.0;50.0;0.0;-2.0;-2.0
3574;40;38;49;2;40.0;38.0;50.0;0.0;0.0;1.0
3575;38;41;52;2;40.0;38.0;50.0;2.0;-3.0;-2.0
3576;39;42;55;2;40.0;38.0;50.0;1.0;-4.0;-5.0
3577;40;40;54;2;40.0;38.0;50.0;0.0;-2.0;-4.0
3578;38;38;52;2;40.0;38.0;50.0;2.0;0.0;-2.0
3579;41;37;53;2;40.0;37.0;50.0;-1.0;0.0;-3.0
3580;40;37;53;2;40.0;37.0;50.0;0.0;0.0;-3.0
3581;42;36;50;2;40.0;36.0;50.0;-2.0;0.0;0.0
3582;42;34;50;2;40.0;34.0;50.0;-2.0;0.0;0.0
3583;41;33;50;2;40.0;33.0;50.0;-1.0;0.0;0.0
3584;41;33;49;2;40.0;33.0;50.0;-1.0;0.0;1.0
3585;40;32;49;2;40.0;32.0;50.0;0.0;0.0;1.0
3586;41;31;50;2;39.0;31.0;50.0;-2.0;0.0;0.0
3587;41;30;50;2;39.0;30.0;50.0;-2.0;0.0;0.0
3588;40;29;49;2;39.0;29.0;50.0;-1.0;0.0;1.0
3589;39;28;51;2;38.0;28.0;50.0;-1.0;0.0;-1.0
3590;38;25;50;2;38.0;26.0;50.0;0.0;1.0;0.0
3591;38;26;51;2;38.0;26.0;50.0;0.0;0.0;-1.0
3592;38;26;51;2;38.0;25.0;50.0;0.0;-1.0;-1.0
3593;38;24;50;2;38.0;25.0;50.0;0.0;1.0;0.0
3594;37;24;50;2;38.0;25.0;50.0;1.0;1.0;0.0
3595;37;23;50;2;38.0;25.0;50.0;1.0;2.0;0.0
3596;37;24;50;2;38.0;24.0;50.0;1.0;0.0;0.0
3597;38;25;50;2;38.0;24.0;50.0;0.0;-1.0;0.0
3598;37;25;51;2;38.0;24.0;50.0;1.0;-1.0;-1.0
3599;36;25;49;2;38.0;24.0;50.0;2.0;-1.0;1.0
3600;37;24;50;2;38.0;24.0;50.0;1.0;0.0;0.0
3601;38;24;50;2;38.0;24.0;50.0;0.0;0.0;0.0
3602;35;23;50;2;37.0;24.0;50.0;2.0;1.0;0.0
3603;38;23;50;2;37.0;23.0;50.0;-1.0;0.0;0.0
3604;39;23;51;2;37.0;23.0;50.0;-2.0;0.0;-1.0
3605;37;24;51;2;37.0;23.0;50.0;0.0;-1.0;-1.0
3606;36;23;50;2;37.0;23.0;50.0;1.0;0.0;0.0
3607;37;22;50;2;37.0;23.0;50.0;0.0;1.0;0.0
3608;36;22;50;2;37.0;23.0;50.0;1.0;1.0;0.0
3609;36;23;52;2;37.0;23.0;50.0;1.0;0.0;-2.0
3610;35;23;52;2;37.0;23.0;50.0;2.0;0.0;-2.0
3611;37;22;49;2;37.0;23.0;50.0;0.0;1.0;1.0
3612;37;23;49;2;37.0;23.0;50.0;0.0;0.0;1.0
3613;35;21;49;2;37.0;22.0;50.0;2.0;1.0;1.0
3614;36;23;51;2;37.0;22.0;50.0;1.0;-1.0;-1.0
3615;37;20;50;2;37.0;22.0;50.0;0.0;2.0;0.0
3616;35;22;48;2;37.0;22.0;49.0;2.0;0.0;1.0
3617;37;22;48;2;37.0;22.0;49.0;0.0;0.0;1.0
3618;36;22;53;2;37.0;22.0;49.0;1.0;0.0;-4.0
3619;37;23;50;2;37.0;22.0;49.0;0.0;-1.0;-1.0
3620;35;24;51;2;37.0;22.0;49.0;2.0;-2.0;-2.0
3621;35;22;48;2;36.0;22.0;49.0;1.0;0.0;1.0
3622;34;19;49;2;36.0;22.0;49.0;2.0;3.0;0.0
3623;35;18;46;2;36.0;21.0;49.0;1.0;3.0;3.0
3624;34;18;45;2;36.0;21.0;49.0;2.0;3.0;4.0
3625;35;17;46;2;36.0;21.0;49.0;1.0;4.0;3.0
3626;34;19;48;2;36.0;21.0;49.0;2.0;2.0;1.0
3627;35;21;48;2;36.0;21.0;48.0;1.0;0.0;0.0
3628;35;22;49;2;36.0;21.0;48.0;1.0;-1.0;-1.0
3629;37;20;49;2;36.0;21.0;48.0;-1.0;1.0;-1.0
3630;39;21;50;2;36.0;20.0;48.0;-3.0;-1.0;-2.0
3631;39;21;48;2;36.0;20.0;48.0;-3.0;-1.0;0.0
3632;38;22;47;2;35.0;20.0;48.0;-3.0;-2.0;1.0
3633;37;21;48;2;35.0;20.0;48.0;-2.0;-1.0;0.0
3634;38;20;46;2;35.0;20.0;48.0;-3.0;0.0;2.0
3635;35;20;49;2;35.0;19.0;47.0;0.0;-1.0;-2.0
3636;36;19;50;2;35.0;19.0;47.0;-1.0;0.0;-3.0
3637;36;21;47;2;35.0;19.0;47.0;-1.0;-2.0;0.0
3638;38;20;47;2;35.0;19.0;47.0;-3.0;-1.0;0.0
3639;38;22;48;2;35.0;19.0;47.0;-3.0;-3.0;-1.0
3640;38;21;50;2;35.0;19.0;47.0;-3.0;-2.0;-3.0
3641;37;19;47;2;35.0;18.0;47.0;-2.0;-1.0;0.0
3642;37;19;47;2;35.0;18.0;47.0;-2.0;-1.0;0.0
3643;35;14;50;2;35.0;18.0;47.0;0.0;4.0;-3.0
3644;34;16;43;2;35.0;17.0;46.0;1.0;1.0;3.0
3645;33;17;45;2;35.0;17.0;46.0;2.0;0.0;1.0
3646;32;17;44;2;35.0;17.0;46.0;3.0;0.0;2.0
3647;33;19;45;2;35.0;17.0;46.0;2.0;-2.0;1.0
3648;34;14;44;2;35.0;17.0;46.0;1.0;3.0;2.0
3649;35;15;46;2;35.0;17.0;46.0;0.0;2.0;0.0
3650;36;16;46;2;35.0;17.0;46.0;-1.0;1.0;0.0
3651;35;18;47;2;35.0;17.0;46.0;0.0;-1.0;-1.0
3652;35;17;47;2;35.0;17.0;46.0;0.0;0.0;-1.0
3653;34;17;46;2;35.0;17.0;46.0;1.0;0.0;0.0
3654;34;17;46;2;35.0;17.0;46.0;1.0;0.0;0.0
3655;35;17;46;2;35.0;17.0;46.0;0.0;0.0;0.0
3656;35;16;44;2;35.0;17.0;46.0;0.0;1.0;2.0
3657;35;17;45;2;35.0;17.0;46.0;0.0;0.0;1.0
3658;35;16;45;2;35.0;17.0;46.0;0.0;1.0;1.0
3659;35;16;45;2;35.0;17.0;47.0;0.0;1.0;2.0
3660;35;16;46;2;35.0;17.0;47.0;0.0;1.0;1.0
3661;36;17;47;2;35.0;18.0;47.0;-1.0;1.0;0.0
3662;34;17;45;2;36.0;18.0;47.0;2.0;1.0;2.0
3663;35;17;44;2;36.0;18.0;47.0;1.0;1.0;3.0
3664;36;16;45;2;36.0;18.0;47.0;0.0;2.0;2.0
3665;34;16;45;2;36.0;18.0;47.0;2.0;2.0;2.0
3666;35;16;45;2;36.0;17.0;47.0;1.0;1.0;2.0
3667;35;16;46;2;36.0;17.0;46.0;1.0;1.0;0.0
3668;35;17;46;2;36.0;17.0;46.0;1.0;0.0;0.0
3669;36;16;45;2;36.0;17.0;46.0;0.0;1.0;1.0
3670;36;15;46;2;36.0;17.0;46.0;0.0;2.0;0.0
3671;35;16;47;2;36.0;17.0;46.0;1.0;1.0;-1.0
3672;35;16;46;2;36.0;17.0;46.0;1.0;1.0;0.0
3673;34;16;45;2;36.0;17.0;46.0;2.0;1.0;1.0
3674;35;16;45;2;36.0;17.0;46.0;1.0;1.0;1.0
3675;34;17;44;2;36.0;17.0;46.0;2.0;0.0;2.0
3676;36;17;44;2;35.0;17.0;46.0;-1.0;0.0;2.0
3677;36;17;45;2;35.0;17.0;46.0;-1.0;0.0;1.0
3678;35;17;45;2;35.0;17.0;46.0;0.0;0.0;1.0
3679;35;17;46;2;35.0;17.0;46.0;0.0;0.0;0.0
3680;36;19;49;2;36.0;17.0;46.0;0.0;-2.0;-3.0
3681;35;19;50;2;36.0;17.0;46.0;1.0;-2.0;-4.0
3682;35;20;50;2;36.0;17.0;46.0;1.0;-3.0;-4.0
3683;37;21;49;2;36.0;17.0;46.0;-1.0;-4.0;-3.0
3684;37;20;49;2;36.0;17.0;46.0;-1.0;-3.0;-3.0
3685;38;19;48;2;36.0;17.0;46.0;-2.0;-2.0;-2.0
3686;38;20;48;2;35.0;17.0;46.0;-3.0;-3.0;-2.0
3687;37;21;48;2;36.0;17.0;46.0;-1.0;-4.0;-2.0
3688;38;20;49;2;36.0;17.0;46.0;-2.0;-3.0;-3.0
3689;38;22;48;2;36.0;17.0;46.0;-2.0;-5.0;-2.0
3690;38;21;48;2;36.0;18.0;46.0;-2.0;-3.0;-2.0
3691;38;21;50;2;36.0;18.0;46.0;-2.0;-3.0;-4.0
3692;38;21;50;2;36.0;18.0;46.0;-2.0;-3.0;-4.0
3693;38;21;48;2;36.0;18.0;46.0;-2.0;-3.0;-2.0
3694;37;19;49;2;36.0;18.0;46.0;-1.0;-1.0;-3.0
3695;37;20;49;2;36.0;18.0;47.0;-1.0;-2.0;-2.0
3696;36;19;47;2;36.0;18.0;47.0;0.0;-1.0;0.0
3697;37;18;45;2;36.0;18.0;47.0;-1.0;0.0;2.0
3698;35;18;46;2;36.0;19.0;47.0;1.0;1.0;1.0
3699;37;18;47;2;36.0;19.0;47.0;-1.0;1.0;0.0
3700;36;18;47;2;36.0;19.0;47.0;0.0;1.0;0.0
3701;35;16;47;2;36.0;19.0;47.0;1.0;3.0;0.0
3702;36;20;46;2;36.0;19.0;47.0;0.0;-1.0;1.0
3703;36;18;46;2;36.0;19.0;47.0;0.0;1.0;1.0
3704;36;18;46;2;36.0;19.0;47.0;0.0;1.0;1.0
3705;36;19;47;2;36.0;19.0;48.0;0.0;0.0;1.0
3706;36;17;46;2;36.0;19.0;48.0;0.0;2.0;2.0
3707;37;18;45;2;36.0;20.0;48.0;-1.0;2.0;3.0
3708;36;19;46;2;36.0;20.0;48.0;0.0;1.0;2.0
3709;35;18;47;2;36.0;20.0;48.0;1.0;2.0;1.0
3710;36;16;47;2;36.0;20.0;48.0;0.0;4.0;1.0
3711;35;17;46;2;36.0;20.0;49.0;1.0;3.0;3.0
3712;37;19;45;2;36.0;20.0;49.0;-1.0;1.0;4.0
3713;36;17;45;2;36.0;21.0;49.0;0.0;4.0;4.0
3714;35;17;46;2;36.0;21.0;49.0;1.0;4.0;3.0
3715;36;16;44;2;36.0;21.0;49.0;0.0;5.0;5.0
3716;34;16;44;2;36.0;21.0;49.0;2.0;5.0;5.0
3717;33;17;41;2;36.0;21.0;49.0;3.0;4.0;8.0
3718;31;16;42;2;36.0;21.0;49.0;5.0;5.0;7.0
3719;33;19;44;2;36.0;22.0;50.0;3.0;3.0;6.0
3720;32;22;47;2;36.0;22.0;50.0;4.0;0.0;3.0
3721;34;24;50;2;36.0;24.0;50.0;2.0;0.0;0.0
3722;36;30;53;2;36.0;30.0;50.0;0.0;0.0;-3.0
3723;35;30;54;2;36.0;30.0;50.0;1.0;0.0;-4.0
3724;38;30;55;2;36.0;30.0;50.0;-2.0;0.0;-5.0
3725;37;33;53;2;36.0;32.0;50.0;-1.0;-1.0;-3.0
3726;37;32;54;2;36.0;33.0;50.0;-1.0;1.0;-4.0
3727;37;34;53;2;36.0;34.0;50.0;-1.0;0.0;-3.0
3728;37;34;53;2;36.0;34.0;50.0;-1.0;0.0;-3.0
3729;37;34;53;2;36.0;34.0;50.0;-1.0;0.0;-3.0
3730;37;36;52;2;36.0;36.0;50.0;-1.0;0.0;-2.0
3731;36;37;52;2;36.0;37.0;50.0;0.0;0.0;-2.0
3732;37;37;53;2;36.0;37.0;50.0;-1.0;0.0;-3.0
3733;36;38;51;2;36.0;38.0;50.0;0.0;0.0;-1.0
3734;37;39;52;2;36.0;39.0;50.0;-1.0;0.0;-2.0
3735;36;40;53;2;36.0;39.0;50.0;0.0;-1.0;-3.0
3736;36;39;52;2;36.0;39.0;50.0;0.0;0.0;-2.0
3737;35;39;51;2;36.0;39.0;50.0;1.0;0.0;-1.0
3738;35;39;52;2;36.0;39.0;50.0;1.0;0.0;-2.0
3739;36;40;52;2;36.0;40.0;50.0;0.0;0.0;-2.0
3740;35;39;52;2;36.0;40.0;50.0;1.0;1.0;-2.0
3741;35;40;51;2;36.0;40.0;50.0;1.0;0.0;-1.0
3742;35;41;50;2;36.0;40.0;50.0;1.0;-1.0;0.0
3743;36;40;50;2;36.0;40.0;50.0;0.0;0.0;0.0
3744;35;40;50;2;36.0;40.0;50.0;1.0;0.0;0.0
3745;37;41;51;2;36.0;41.0;50.0;-1.0;0.0;-1.0
3746;37;42;51;2;36.0;41.0;50.0;-1.0;-1.0;-1.0
3747;35;42;51;2;36.0;41.0;50.0;1.0;-1.0;-1.0
3748;36;40;51;2;36.0;41.0;50.0;0.0;1.0;-1.0
3749;35;41;51;2;36.0;41.0;50.0;1.0;0.0;-1.0
3750;34;42;51;2;36.0;42.0;50.0;2.0;0.0;-1.0
3751;35;42;50;2;36.0;42.0;50.0;1.0;0.0;0.0
3752;36;42;51;2;36.0;42.0;50.0;0.0;0.0;-1.0
3753;36;43;51;2;36.0;42.0;50.0;0.0;-1.0;-1.0
3754;35;41;51;2;36.0;42.0;50.0;1.0;1.0;-1.0
3755;36;41;50;2;36.0;42.0;50.0;0.0;1.0;0.0
3756;35;42;50;2;36.0;42.0;50.0;1.0;0.0;0.0
3757;37;42;50;2;36.0;42.0;50.0;-1.0;0.0;0.0
3758;36;42;50;2;36.0;42.0;50.0;0.0;0.0;0.0
3759;36;43;51;2;36.0;42.0;50.0;0.0;-1.0;-1.0
3760;36;42;49;2;36.0;43.0;50.0;0.0;1.0;1.0
3761;36;44;50;2;36.0;43.0;50.0;0.0;-1.0;0.0
3762;37;43;49;2;36.0;43.0;50.0;-1.0;0.0;1.0
3763;36;43;50;2;36.0;43.0;50.0;0.0;0.0;0.0
3764;35;43;49;2;36.0;43.0;50.0;1.0;0.0;1.0
3765;36;44;50;2;36.0;43.0;49.0;0.0;-1.0;-1.0
3766;36;44;49;2;36.0;43.0;49.0;0.0;-1.0;0.0
3767;36;44;50;2;37.0;43.0;49.0;1.0;-1.0;-1.0
3768;36;43;49;2;37.0;43.0;49.0;1.0;0.0;0.0
3769;36;43;49;2;37.0;43.0;49.0;1.0;0.0;0.0
3770;38;44;50;2;37.0;43.0;49.0;-1.0;-1.0;-1.0
3771;35;43;49;2;37.0;43.0;49.0;2.0;0.0;0.0
3772;36;44;48;2;37.0;43.0;49.0;1.0;-1.0;1.0
3773;37;44;49;2;37.0;43.0;49.0;0.0;-1.0;0.0
3774;37;44;48;2;37.0;43.0;49.0;0.0;-1.0;1.0
3775;36;44;49;2;37.0;43.0;49.0;1.0;-1.0;0.0
3776;38;44;48;2;37.0;43.0;49.0;-1.0;-1.0;1.0
3777;38;42;48;2;37.0;43.0;49.0;-1.0;1.0;1.0
3778;37;45;47;2;37.0;43.0;49.0;0.0;-2.0;2.0
3779;37;43;49;2;37.0;43.0;49.0;0.0;0.0;0.0
3780;37;45;47;2;37.0;43.0;49.0;0.0;-2.0;2.0
3781;37;46;48;2;37.0;43.0;49.0;0.0;-3.0;1.0
3782;37;46;48;2;37.0;43.0;49.0;0.0;-3.0;1.0
3783;37;45;47;2;37.0;43.0;49.0;0.0;-2.0;2.0
3784;38;45;47;2;38.0;43.0;49.0;0.0;-2.0;2.0
3785;37;46;48;2;38.0;43.0;49.0;1.0;-3.0;1.0
3786;39;45;49;2;38.0;43.0;49.0;-1.0;-2.0;0.0
3787;38;46;48;2;38.0;43.0;49.0;0.0;-3.0;1.0
3788;39;45;48;2;38.0;43.0;49.0;-1.0;-2.0;1.0
3789;39;45;48;2;38.0;43.0;49.0;-1.0;-2.0;1.0
3790;38;45;48;2;38.0;43.0;49.0;0.0;-2.0;1.0
3791;38;45;47;2;38.0;43.0;49.0;0.0;-2.0;2.0
3792;38;46;46;2;38.0;43.0;49.0;0.0;-3.0;3.0
3793;39;47;47;2;38.0;43.0;49.0;-1.0;-4.0;2.0
3794;39;45;47;2;38.0;43.0;49.0;-1.0;-2.0;2.0
3795;41;43;47;2;38.0;43.0;49.0;-3.0;0.0;2.0
3796;40;45;46;2;38.0;43.0;49.0;-2.0;-2.0;3.0
3797;40;45;48;2;38.0;43.0;49.0;-2.0;-2.0;1.0
3798;39;42;48;2;38.0;42.0;49.0;-1.0;0.0;1.0
3799;37;42;46;2;38.0;42.0;49.0;1.0;0.0;3.0
3800;38;44;47;2;39.0;42.0;49.0;1.0;-2.0;2.0
3801;39;42;49;2;39.0;42.0;49.0;0.0;0.0;0.0
3802;39;39;49;2;39.0;42.0;49.0;0.0;3.0;0.0
3803;38;39;46;2;39.0;42.0;49.0;1.0;3.0;3.0
3804;37;41;48;2;39.0;41.0;50.0;2.0;0.0;2.0
3805;40;40;52;2;39.0;41.0;50.0;-1.0;1.0;-2.0
3806;39;40;50;2;39.0;40.0;50.0;0.0;0.0;0.0
3807;38;42;51;2;39.0;40.0;50.0;1.0;-2.0;-1.0
3808;38;39;50;2;39.0;40.0;50.0;1.0;1.0;0.0
3809;39;39;52;2;39.0;40.0;50.0;0.0;1.0;-2.0
3810;38;40;52;2;39.0;40.0;50.0;1.0;0.0;-2.0
3811;39;41;54;2;39.0;39.0;50.0;0.0;-2.0;-4.0
3812;39;39;54;2;39.0;39.0;50.0;0.0;0.0;-4.0
3813;39;39;50;2;39.0;39.0;50.0;0.0;0.0;0.0
